"StopUID","StopID","StopName.Zh_tw","StopName.En","StopPosition.PositionLat","StopPosition.PositionLon"
"THB-VO18-1239696","239696","維新路","Weixin Road","24.682958","120.882079"
"THB-VO18-1290070","290070","竹南東站","Zhunan East Road","24.686","120.882"
"THB-VO18-1239740","239740","永貞路口","Yongzhen Road Intersection","24.68489","120.88597"
"THB-VO18-1239742","239742","頭份工業區","Toufen Industrial Park","24.685287","120.894709"
"THB-VO18-1239743","239743","六合國小","Liuhe Elementary School","24.684785","120.901559"
"THB-VO18-1281095","281095","下公園二","Xiagongyuan","24.68442","120.9055"
"THB-VO18-1239235","239235","褔德路","Fude Road","24.68298","120.87917"
"THB-VO18-1137149","137149","尖山2","Jianshan(II)","24.663481","120.87922"
"THB-VO18-199521","99521","公館里","Gongguan Village","24.6612","120.87634"
"THB-VO18-199522","99522","凱聚公司","Kaiju Company","24.65705","120.87135"
"THB-VO18-1137152","137152","頭家城","Toujiacheng","24.64906","120.87231"
"THB-VO18-1239249","239249","祥騰社區","Xiangteng Community","24.64662","120.87269"
"THB-VO18-1137153","137153","長安新村","Chang-an Village","24.64421","120.86974"
"THB-VO18-199166","99166","造橋站","Zaoqiao Station","24.64216","120.8671"
"THB-VO18-1137154","137154","造橋國中","Zaoqiao Junior High School","24.63938","120.86448"
"THB-VO18-1137158","137158","香格里拉","Shangrila Paradise","24.62439","120.84691"
"THB-VO18-1137159","137159","大衛營","Daweiying","24.61575","120.83829"
"THB-VO18-1137160","137160","豐湖","Fenghu","24.61184","120.83565"
"THB-VO18-1137161","137161","新蓮寺","Xinlian Temple","24.60735","120.8321"
"THB-VO18-1297343","297343","高鐵苗栗站","HSR Miaoli Station","24.60546","120.82494"
"THB-VO18-1276674","276674","二張犁","Erzhangli","24.60098","120.82935"
"THB-VO18-1137164","137164","福星新村","Fuxing Village","24.58601","120.82505"
"THB-VO18-198909","98909","國華路口","Guohua Road Intersection","24.5765295756745","120.824581842406"
"THB-VO18-1137167","137167","北苗市場","Beimiao Market","24.57099","120.82455"
"THB-VO18-199436","99436","頭份分局","Toufen Police District","24.68836","120.91483"
"THB-VO18-1137899","137899","九天堂","Jiutiantang","24.68805","120.91915"
"THB-VO18-199358","99358","土牛","Tuniu","24.68785","120.92255"
"THB-VO18-199966","99966","土牛橋","Tu-niu Bridge","24.68698","120.9244"
"THB-VO18-199360","99360","三角仔","Sanjiaozi","24.68673","120.92629"
"THB-VO18-199362","99362","純芳茶行","Chunfang Tea Factory","24.68584","120.9321"
"THB-VO18-199970","99970","興華中學","Xinghua Senior High School","24.68515","120.93604"
"THB-VO18-199364","99364","大成中學","Dachen Senior High School","24.68313","120.93839"
"THB-VO18-199972","99972","大營路口","Daying Road Intersection","24.682193","120.940956"
"THB-VO18-199366","99366","大化宮","Dahua Temple","24.681565","120.943645"
"THB-VO18-199974","99974","上斗","Shangdou","24.68045","120.9465"
"THB-VO18-1137914","137914","斗煥坪營區","Douhuanping Barrack","24.67985","120.94923"
"THB-VO18-199368","99368","慈母橋","Cimu Bridge","24.68035","120.95492"
"THB-VO18-199976","99976","下珊珠湖","Xiashanzhuhu","24.68157","120.95656"
"THB-VO18-199370","99370","流東口","Liudongkou","24.684945","120.959805"
"THB-VO18-1181376","181376","樟樹下","Zhangshuxia","24.68472","120.96203"
"THB-VO18-1137192","137192","亞太學院","Asia-Pacific Institute of Creativity","24.685378","120.965814"
"THB-VO18-199373","99373","九芎林","Jiuqionglin","24.68154","120.96442"
"THB-VO18-1181380","181380","峨嵋橋","Emei Bridge","24.67353","120.96608"
"THB-VO18-199374","99374","峨嵋橋頭","Emei Bridge","24.67117","120.96563"
"THB-VO18-1181441","181441","平潭口","Pingtankou","24.66199","120.96397"
"THB-VO18-199377","99377","莿仔園","Ciziyuan","24.65902","120.96206"
"THB-VO18-199378","99378","三灣郵局","Sanwan Post Office","24.65683","120.95862"
"THB-VO18-199379","99379","三灣","Sanwan","24.65405","120.95611"
"THB-VO18-199274","99274","上三灣","Shangsanwan","24.65138","120.9549"
"THB-VO18-1181387","181387","員林","Yuanlin","24.64029","120.95562"
"THB-VO18-199382","99382","屯營","Tunying","24.63614","120.96132"
"THB-VO18-199383","99383","桂竹廠","Guizhu Factory","24.63575","120.96667"
"THB-VO18-1137194","137194","小南埔","Xiaonanpu","24.63539","120.97092"
"THB-VO18-1181391","181391","南埔國小","Nanpu Elementary School","24.6342","120.97304"
"THB-VO18-199385","99385","坡塘尾","Potangwei","24.63365","120.97806"
"THB-VO18-1137195","137195","大南埔","Dananpu","24.634019","120.980084"
"THB-VO18-1239588","239588","上社寮","Shangsheliao","24.63486","120.98688"
"THB-VO18-199387","99387","下四灣","Xiasiwan","24.63536","120.99408"
"THB-VO18-199388","99388","四灣","Siwan","24.63535","120.99849"
"THB-VO18-199389","99389","水瀧","Shuilong","24.634155","121.005595"
"THB-VO18-199390","99390","象鼻坪","Xiangbiping","24.63391","121.00903"
"THB-VO18-199391","99391","龍門口","Longmenkou","24.633202","121.011484"
"THB-VO18-199392","99392","台陽前","Taiyangqian","24.62968","121.01131"
"THB-VO18-1239590","239590","田美變電所","Tianmei Transformer Substation","24.628532","121.010803"
"THB-VO18-199431","99431","田美","Tianmei","24.62689","121.00951"
"THB-VO18-199394","99394","菜塘下","Caitangxia","24.62402","121.0071"
"THB-VO18-199395","99395","眉山居","Meishanju","24.6213","121.00771"
"THB-VO18-199396","99396","妙法寺","Miaofa Temple","24.61763","121.00891"
"THB-VO18-199398","99398","烏蛇咀","Wusheju","24.61389","121.00367"
"THB-VO18-199400","99400","南庄國中","Nanzhuang Junior High School","24.6043","121.00082"
"THB-VO18-199401","99401","南庄下站","Nanzhuangxia Station","24.6018","120.99958"
"THB-VO18-1137197","137197","南庄站","Nanzhuang Station","24.59835","120.99797"
"THB-VO18-199252","99252","南庄農會","Nanzhuang Farmer Assc.","24.59973","120.9987"
"THB-VO18-199304","99304","頭份鎮公所","Toufen Township Office","24.6869","120.91317"
"THB-VO18-199403","99403","小北埔","Xiaobeipu","24.64516","120.96386"
"THB-VO18-199404","99404","瓦窯岡","Wayaogang","24.6463","120.97163"
"THB-VO18-1137208","137208","崁頂寮","Kandingliao","24.64201","120.98199"
"THB-VO18-199406","99406","下北灣","Xiabeiwan","24.64031","120.99243"
"THB-VO18-199407","99407","濫崎","Lanqi","24.638872","120.996561"
"THB-VO18-199408","99408","上北灣","Shangbeiwan","24.63922","121.00063"
"THB-VO18-1137209","137209","獅頭山","Shitoushan","24.63753","121.00469"
"THB-VO18-199409","99409","獅山路口","Shishanlukou","24.63464","121.01182"
"THB-VO18-1290067","290067","頭份後花園","","24.68045","120.9465"
"THB-VO18-1300584","300584","南庄老街","Nanzhuang Old Street","24.59973","120.9987"
"THB-VO18-199523","99523","朝陽村","Zhaoyang Village","24.65712","120.86399"
"THB-VO18-199524","99524","談文湖","Tanwenhu","24.6565","120.85861"
"THB-VO18-1137216","137216","談文派出所","Tanwen Police Substation","24.65412","120.85261"
"THB-VO18-199526","99526","談文國小","Tanwen Elementary School","24.6522","120.85026"
"THB-VO18-199527","99527","江山儒園","Jiangshanruyuan","24.64917","120.84663"
"THB-VO18-1273901","273901","育達大學","Yu Da University","24.64828","120.8437"
"THB-VO18-1137217","137217","育達校區","Yu Da Campus","24.6503","120.84209"
"THB-VO18-199529","99529","龍昇村","Longsheng Village","24.64204","120.84262"
"THB-VO18-1137218","137218","九車龍","Jiuchelong","24.64655","120.83413"
"THB-VO18-1137219","137219","潭內","Tannei","24.63988","120.82868"
"THB-VO18-199532","99532","龍音湖","Longyinhu","24.63283","120.82604"
"THB-VO18-199533","99533","中潭","Zhongtan","24.63005","120.823"
"THB-VO18-199534","99534","草潭","Caotan","24.6258","120.81754"
"THB-VO18-1137220","137220","埔頂里","Puding Village","24.62304","120.81396"
"THB-VO18-199536","99536","台灣國寶","Taiwan Guobao","24.62125","120.80872"
"THB-VO18-199537","99537","竹子崙","Zhuzilun","24.619765","120.801678"
"THB-VO18-1290402","290402","後龍加油站","Houlong Gas Station","24.61647","120.79273"
"THB-VO18-1137221","137221","後龍站","Houlong Station","24.615188","120.787104"
"THB-VO18-1297349","297349","新港國小","Xin Gang Elementary School","24.61038","120.82612"
"THB-VO18-1297352","297352","英才書院","Yingtsai Academy","24.607962","120.814734"
"THB-VO18-1297353","297353","復興里","Fuxing Village","24.61097","120.809695"
"THB-VO18-1297345","297345","大庄里","Dazhuang Village","24.61614","120.798911"
"THB-VO18-1284085","284085","龍坑口","Longkengkou","24.594271","120.777333"
"THB-VO18-1290367","290367","龍坑口(二)","","24.58971","120.772555"
"THB-VO18-1239451","239451","褔龍里","Fulong Village","24.582423","120.764571"
"THB-VO18-1239465","239465","勤聯公司","Qinlian Company","24.572989","120.728655"
"THB-VO18-1239466","239466","南清宮","Nanqing Temple","24.572635","120.725831"
"THB-VO18-1239041","239041","新埔加油站","Xinpu Gas Station","24.549768","120.699242"
"THB-VO18-1239051","239051","南莊","Nanzhuang","24.500248","120.685891"
"THB-VO18-1239015","239015","通霄站","Tongxiao Station","24.491284","120.679066"
"THB-VO18-1239016","239016","成興超市","Chengxing Supermarket","24.487649","120.678335"
"THB-VO18-1239017","239017","南勢(通霄)","Nanshi(Tongxiao)","24.484426","120.675893"
"THB-VO18-1239018","239018","南華新村","Nanhua Village","24.481707","120.675716"
"THB-VO18-1239019","239019","賢德工商","Shyander Vocational School","24.477541","120.674101"
"THB-VO18-1239020","239020","通霄變電所","Tongxiao Transformer Substation","24.472926","120.670252"
"THB-VO18-1239022","239022","五南新村","Wunan Village","24.461014","120.663147"
"THB-VO18-1239024","239024","苑裡橋","Yuanli Bridge","24.45498","120.659483"
"THB-VO18-1239025","239025","苑裡國小","Yuanli Elementary School","24.4474","120.65476"
"THB-VO18-1239163","239163","苑裡站","Yuanli Station","24.442991","120.651564"
"THB-VO18-1254397","254397","客庄","Kezhuang","24.439585","120.650015"
"THB-VO18-1239186","239186","房裡","Fangli","24.434663","120.647762"
"THB-VO18-1239187","239187","山柑尾","Shanganwei","24.426419","120.643698"
"THB-VO18-1239188","239188","銅安厝","Tong-ancuo","24.419108","120.642857"
"THB-VO18-1239191","239191","五里牌","Wulipai","24.404113","120.641453"
"THB-VO18-1239192","239192","打鐵庄","Datiezhuang","24.397978","120.645992"
"THB-VO18-1239193","239193","永安新村","Yong-an Village","24.39151","120.649956"
"THB-VO18-1239194","239194","中南加油站","Zhongnan Gas Station","24.387789","120.651253"
"THB-VO18-1239195","239195","日南","Rinan","24.381628","120.651462"
"THB-VO18-1239266","239266","鐵砧山","Tiezhenshan","24.361049","120.637821"
"THB-VO18-1239348","239348","頂店","Dingdian","24.356481","120.63372"
"THB-VO18-1239349","239349","大同醫院","Tatung Hospital","24.351746","120.628087"
"THB-VO18-1239350","239350","大甲郵局","Dajia Post Office","24.347818","120.627683"
"THB-VO18-1239351","239351","大甲站","Dajia Station","24.34462","120.62628"
"THB-VO18-1235874","235874","大埔壩入口","Dapuba Entrance","24.67241","120.96747"
"THB-VO18-1239053","239053","山灣咖啡","Shanwan Caffee","24.67123","120.96892"
"THB-VO18-199646","99646","信修精舍","Xinxiujingshe","24.67206","120.9759"
"THB-VO18-1235936","235936","十寮坑","Shiliaokeng","24.67142","120.98184"
"THB-VO18-1137383","137383","大埔壩","Dapuba","24.6741713859734","120.98322867012"
"THB-VO18-199649","99649","湖光村","Huguang Village","24.68074","120.98024"
"THB-VO18-1295938","295938","彌勒佛總院","Maitreya General Hospital","24.6824","120.9819"
"THB-VO18-199650","99650","峨嵋湖口","Emei Lake","24.68473","120.98449"
"THB-VO18-1137388","137388","永貞國小","Yongzhen Elementary School","24.67982","120.88472"
"THB-VO18-1137389","137389","蘆竹湳","Luzhunan","24.67607","120.88403"
"THB-VO18-1137390","137390","流水潭","Liushuitan","24.67267","120.88283"
"THB-VO18-1137402","137402","鄭漢碑","Zhenghanbei","24.65534","120.85011"
"THB-VO18-1137403","137403","崩崁下","Bengkanxia","24.65741","120.84716"
"THB-VO18-1137404","137404","渡船頭","Duchuantou","24.66332","120.83686"
"THB-VO18-1137405","137405","渡船頭口","Duchuantoukou","24.66492","120.82948"
"THB-VO18-1137407","137407","海寶","Haibao","24.66282","120.82236"
"THB-VO18-1137408","137408","黌鈞宮","Hongjun Temple","24.66079","120.81947"
"THB-VO18-1137409","137409","五柱內","Wuzhunei","24.65854","120.81731"
"THB-VO18-1137411","137411","灣寶","Wanbao","24.64861","120.81078"
"THB-VO18-1137412","137412","大山國小","Dashan Elementary School","24.64598","120.80934"
"THB-VO18-1137413","137413","大山腳","Dashanjiao","24.6438199958433","120.807479970945"
"THB-VO18-1137414","137414","儒鴻公司","Ruhong Company","24.640039","120.804602"
"THB-VO18-1137415","137415","東明里","Dongming Village","24.63542","120.80186"
"THB-VO18-1137417","137417","路尾","Luwei","24.62489","120.7952"
"THB-VO18-1137420","137420","後龍鎮公所","Houlong Township Office","24.61339","120.79213"
"THB-VO18-1137446","137446","風爐缺","Fengluque","24.70267","120.94666"
"THB-VO18-1137447","137447","細坪","Xiping","24.7019690030115","120.943659548391"
"THB-VO18-1137450","137450","觀音宮","Guanyin Temple","24.6977","120.93675"
"THB-VO18-1137452","137452","興隆社區","Xinglong Community","24.6968","120.93149"
"THB-VO18-1137453","137453","松竹新村","Songzhu Village","24.6957699961311","120.928729969053"
"THB-VO18-1137454","137454","康泰葯局","Kangtai Pharmacy","24.69547","120.9263"
"THB-VO18-1137455","137455","胡鐵工廠","Hutie Factory","24.69521","120.92408"
"THB-VO18-1137456","137456","上埔","Shangpu","24.6933999961132","120.92199996916"
"THB-VO18-1137457","137457","興隆路口","Xinglong Road Intersection","24.68991","120.91918"
"THB-VO18-1137462","137462","銀河路口","Yinhe Road Intersection","24.68169","120.90702"
"THB-VO18-1137463","137463","東興橋頭","Dongxing Bridge","24.67757","120.90984"
"THB-VO18-1137464","137464","新興國小","Xinxing Elementary School","24.67504","120.91261"
"THB-VO18-1137465","137465","中山堂","Zhongshantang","24.67329","120.91451"
"THB-VO18-1137467","137467","鼎旺世界","Dingwangshijie","24.6693099961816","120.916959969145"
"THB-VO18-1137469","137469","昊天宮","Haotian Temple","24.66587","120.91785"
"THB-VO18-1137470","137470","永和山水庫","Yongheshan Reservoir","24.66339","120.9213"
"THB-VO18-1273947","273947","頭份郵局","Toufen Post Office","24.68869","120.91449"
"THB-VO18-1273953","273953","顯會路","Xianhui Road","24.69056","120.91547"
"THB-VO18-198843","98843","蟠桃郵局","Pantao Post Office","24.6967999960453","120.907969969419"
"THB-VO18-198842","98842","黎厝","Licuo","24.69696","120.90494"
"THB-VO18-198838","98838","翠亨街口","Cuiheng Street Intersection","24.70011","120.90163"
"THB-VO18-1290151","290151","文化路","Wenhua Road","24.70037","120.90006"
"THB-VO18-198839","98839","信佑機械","Xinyou Machinery","24.69917","120.8994"
"THB-VO18-198837","98837","後庄國小","Houzhuang  Elementary School","24.69661","120.89817"
"THB-VO18-198836","98836","合興街口","Hexing Street Intersection","24.69655","120.89542"
"THB-VO18-198835","98835","八德二路","Bade 2nd Road","24.69731","120.89365"
"THB-VO18-198834","98834","達茂茶行","Damao Tea Factory","24.69798","120.89215"
"THB-VO18-198833","98833","玫瑰庭園","Rose Garden","24.69867","120.88992"
"THB-VO18-1239199","239199","史丹佛美語","Stanford English","24.69884","120.8877"
"THB-VO18-198830","98830","山佳國小","Shanja Elementary School","24.7017499959086","120.877909969963"
"THB-VO18-1239066","239066","山寮太子宮","Shanliao Taizi Temple","24.7007099958985","120.87439997002"
"THB-VO18-1239067","239067","汎世通","Firestone","24.6998599958933","120.872279970053"
"THB-VO18-1239068","239068","立揚花園","Liyang Garden","24.69819","120.87046"
"THB-VO18-1239069","239069","布查花園","Bucha Garden","24.69641","120.86882"
"THB-VO18-1239070","239070","龍鳳宮","Longfeng Temple","24.69296","120.86685"
"THB-VO18-1239165","239165","勤興街口","Qinxing Street Intersection","24.69154","120.86629"
"THB-VO18-198822","98822","三泰金鑽","Santaijinzuan","24.68803","120.86917"
"THB-VO18-198821","98821","全聯社","Pxmart","24.6870789782767","120.872213031331"
"THB-VO18-1239200","239200","中興市場","Zhongxing Market","24.686761","120.876551"
"THB-VO18-1295953","295953","竹南高中","National Chunan Senior High School","24.68384","120.8749"
"THB-VO18-1273958","273958","中港派出所","Zhonggang Police Substation","24.683199","120.866057"
